tag,time,approve,uid,name,sex,review
0,2022-03-27 16:19:50,2,4245701,要妻,保密,我也是五级玩家被封了30天我晕了，我以前也被封过七天，现在突然30天[大哭]
0,2022-08-15 11:15:12,0,1733405386,尴尬却不失礼貌,保密,请问之后有继续封吗？
0,2022-08-15 18:07:32,1,4245701,要妻,保密,回复 @尴尬却不失礼貌 :没有，我怀疑是uu加速器封的。
0,2022-08-24 18:21:35,1,326655463,鹅鹅鹅5656,男,你问问他之前有没有用过皮肤软件，电脑之前用过的话也有概率直接封
0,2021-12-25 12:16:56,0,35980499,你的小猴子丶,保密,我都被封了两次了，都这理由
0,2021-12-25 12:40:41,0,237733293,潘大虾-,男,就很恶心人
0,2021-12-28 13:33:33,0,630565681,伸手触碰阳光-,保密,听说潘老师每条粉丝的评论都会回复，很宠粉
0,2021-12-19 11:01:02,0,1866116,Twistzer0,男,潘老师都铂金了，我不能接受[傲娇]
0,2021-12-19 11:01:38,0,1866116,Twistzer0,男,破案了，tx想让潘老师好好复习六级
0,2021-12-19 12:35:55,0,237733293,潘大虾-,男,6级？4级！
